-1.38e-06,-2.88e+00,2.40e-02
-1.37e-06,-2.88e+00,3.20e-02
-1.36e-06,-2.88e+00,3.20e-02
-1.35e-06,-2.88e+00,2.40e-02
-1.34e-06,-2.84e+00,2.40e-02
-1.33e-06,-2.84e+00,3.20e-02
-1.32e-06,-2.88e+00,2.40e-02
-1.31e-06,-2.88e+00,2.40e-02
-1.30e-06,-2.88e+00,3.20e-02
-1.29e-06,-2.84e+00,3.20e-02
-1.28e-06,-2.84e+00,2.40e-02
-1.27e-06,-2.88e+00,2.40e-02
-1.26e-06,-2.88e+00,1.60e-02
-1.25e-06,-2.88e+00,3.20e-02
-1.24e-06,-2.84e+00,2.40e-02
-1.23e-06,-2.88e+00,3.20e-02
-1.22e-06,-2.88e+00,3.20e-02
-1.21e-06,-2.84e+00,3.20e-02
-1.20e-06,-2.88e+00,3.20e-02
-1.19e-06,-2.88e+00,2.40e-02
-1.18e-06,-2.88e+00,2.40e-02
-1.17e-06,-2.84e+00,2.40e-02
-1.16e-06,-2.84e+00,2.40e-02
-1.15e-06,-2.88e+00,2.40e-02
-1.14e-06,-2.88e+00,1.60e-02
-1.13e-06,-2.84e+00,3.20e-02
-1.12e-06,-2.88e+00,3.20e-02
-1.11e-06,-2.88e+00,1.60e-02
-1.10e-06,-2.88e+00,1.60e-02
-1.09e-06,-2.88e+00,3.20e-02
-1.08e-06,-2.88e+00,2.40e-02
-1.07e-06,-2.88e+00,1.60e-02
-1.06e-06,-2.88e+00,3.20e-02
-1.05e-06,-2.88e+00,3.20e-02
-1.04e-06,-2.92e+00,2.40e-02
-1.03e-06,-2.92e+00,1.60e-02
-1.02e-06,-2.88e+00,2.40e-02
-1.01e-06,-2.88e+00,3.20e-02
-1.00e-06,-2.88e+00,1.60e-02
-9.90e-07,-2.88e+00,1.60e-02
-9.80e-07,-2.84e+00,2.40e-02
-9.70e-07,-2.84e+00,2.40e-02
-9.60e-07,-2.88e+00,2.40e-02
-9.50e-07,-2.88e+00,2.40e-02
-9.40e-07,-2.88e+00,1.60e-02
-9.30e-07,-2.88e+00,2.40e-02
-9.20e-07,-2.88e+00,3.20e-02
-9.10e-07,-2.88e+00,2.40e-02
-9.00e-07,-2.88e+00,2.40e-02
-8.90e-07,-2.84e+00,3.20e-02
-8.80e-07,-2.88e+00,2.40e-02
-8.70e-07,-2.88e+00,1.60e-02
-8.60e-07,-2.88e+00,2.40e-02
-8.50e-07,-2.88e+00,2.40e-02
-8.40e-07,-2.84e+00,2.40e-02
-8.30e-07,-2.88e+00,1.60e-02
-8.20e-07,-2.88e+00,2.40e-02
-8.10e-07,-2.88e+00,3.20e-02
-8.00e-07,-2.84e+00,1.60e-02
-7.90e-07,-2.88e+00,2.40e-02
-7.80e-07,-2.88e+00,3.20e-02
-7.70e-07,-2.88e+00,2.40e-02
-7.60e-07,-2.88e+00,1.60e-02
-7.50e-07,-2.88e+00,1.60e-02
-7.40e-07,-2.88e+00,1.60e-02
-7.30e-07,-2.84e+00,2.40e-02
-7.20e-07,-2.88e+00,1.60e-02
-7.10e-07,-2.92e+00,2.40e-02
-7.00e-07,-2.84e+00,1.60e-02
-6.90e-07,-2.84e+00,3.20e-02
-6.80e-07,-2.84e+00,2.40e-02
-6.70e-07,-2.88e+00,1.60e-02
-6.60e-07,-2.88e+00,2.40e-02
-6.50e-07,-2.84e+00,3.20e-02
-6.40e-07,-2.88e+00,2.40e-02
-6.30e-07,-2.88e+00,2.40e-02
-6.20e-07,-2.88e+00,1.60e-02
-6.10e-07,-2.84e+00,3.20e-02
-6.00e-07,-2.88e+00,2.40e-02
-5.90e-07,-2.88e+00,1.60e-02
-5.80e-07,-2.88e+00,2.40e-02
-5.70e-07,-2.84e+00,3.20e-02
-5.60e-07,-2.88e+00,3.20e-02
-5.50e-07,-2.88e+00,2.40e-02
-5.40e-07,-2.84e+00,1.60e-02
-5.30e-07,-2.88e+00,3.20e-02
-5.20e-07,-2.88e+00,2.40e-02
-5.10e-07,-2.88e+00,1.60e-02
-5.00e-07,-2.88e+00,1.60e-02
-4.90e-07,-2.88e+00,3.20e-02
-4.80e-07,-2.88e+00,3.20e-02
-4.70e-07,-2.84e+00,1.60e-02
-4.60e-07,-2.88e+00,2.40e-02
-4.50e-07,-2.88e+00,2.40e-02
-4.40e-07,-2.88e+00,1.60e-02
-4.30e-07,-2.88e+00,1.60e-02
-4.20e-07,-2.88e+00,3.20e-02
-4.10e-07,-2.88e+00,2.40e-02
-4.00e-07,-2.92e+00,2.40e-02
-3.90e-07,-2.88e+00,1.60e-02
-3.80e-07,-2.88e+00,1.60e-02
-3.70e-07,-2.88e+00,3.20e-02
-3.60e-07,-2.88e+00,3.20e-02
-3.50e-07,-2.88e+00,2.40e-02
-3.40e-07,-2.84e+00,2.40e-02
-3.30e-07,-2.88e+00,2.40e-02
-3.20e-07,-2.88e+00,1.60e-02
-3.10e-07,-2.92e+00,2.40e-02
-3.00e-07,-2.88e+00,1.60e-02
-2.90e-07,-2.84e+00,2.40e-02
-2.80e-07,-2.88e+00,3.20e-02
-2.70e-07,-2.84e+00,1.60e-02
-2.60e-07,-2.88e+00,3.20e-02
-2.50e-07,-2.88e+00,2.40e-02
-2.40e-07,-2.92e+00,2.40e-02
-2.30e-07,-2.88e+00,2.40e-02
-2.20e-07,-2.88e+00,3.20e-02
-2.10e-07,-2.88e+00,2.40e-02
-2.00e-07,-2.88e+00,2.40e-02
-1.90e-07,-2.88e+00,1.60e-02
-1.80e-07,-2.88e+00,3.20e-02
-1.70e-07,-2.88e+00,2.40e-02
-1.60e-07,-2.88e+00,3.20e-02
-1.50e-07,-2.88e+00,1.60e-02
-1.40e-07,-2.88e+00,3.20e-02
-1.30e-07,-2.88e+00,3.20e-02
-1.20e-07,-2.84e+00,2.40e-02
-1.10e-07,-2.88e+00,2.40e-02
-1.00e-07,-2.88e+00,1.60e-02
-9.00e-08,-2.84e+00,2.40e-02
-8.00e-08,-2.88e+00,2.40e-02
-7.00e-08,-2.92e+00,1.60e-02
-6.00e-08,-2.88e+00,1.60e-02
-5.00e-08,-2.88e+00,3.20e-02
-4.00e-08,-2.88e+00,3.20e-02
-3.00e-08,-2.88e+00,1.60e-02
-2.00e-08,-2.88e+00,1.60e-02
-1.00e-08,-2.84e+00,2.40e-02
-3.46e-14,-2.88e+00,2.40e-02
1.00e-08,-2.88e+00,2.40e-02
2.00e-08,-1.92e+00,4.00e-02
3.00e-08,2.00e-01,6.40e-02
4.00e-08,1.52e+00,7.99e-02
5.00e-08,2.04e+00,1.04e-01
6.00e-08,2.28e+00,1.20e-01
7.00e-08,2.48e+00,1.68e-01
8.00e-08,2.68e+00,2.00e-01
9.00e-08,2.72e+00,2.08e-01
1.00e-07,2.80e+00,2.48e-01
1.10e-07,2.80e+00,2.88e-01
1.20e-07,2.80e+00,3.04e-01
1.30e-07,2.80e+00,3.36e-01
1.40e-07,2.80e+00,3.52e-01
1.50e-07,2.76e+00,3.76e-01
1.60e-07,2.72e+00,4.00e-01
1.70e-07,2.72e+00,4.16e-01
1.80e-07,2.68e+00,4.24e-01
1.90e-07,2.68e+00,4.56e-01
2.00e-07,2.68e+00,4.64e-01
2.10e-07,2.64e+00,4.56e-01
2.20e-07,2.64e+00,4.64e-01
2.30e-07,2.64e+00,4.80e-01
2.40e-07,2.60e+00,4.72e-01
2.50e-07,2.64e+00,4.80e-01
2.60e-07,2.64e+00,4.80e-01
2.70e-07,2.64e+00,4.72e-01
2.80e-07,2.64e+00,4.80e-01
2.90e-07,2.68e+00,4.64e-01
3.00e-07,2.68e+00,4.40e-01
3.10e-07,2.68e+00,4.48e-01
3.20e-07,2.72e+00,4.32e-01
3.30e-07,2.72e+00,4.16e-01
3.40e-07,2.76e+00,4.08e-01
3.50e-07,2.80e+00,3.84e-01
3.60e-07,2.84e+00,3.68e-01
3.70e-07,2.84e+00,3.36e-01
3.80e-07,2.88e+00,3.28e-01
3.90e-07,2.92e+00,3.04e-01
4.00e-07,2.96e+00,2.88e-01
4.10e-07,3.00e+00,2.48e-01
4.20e-07,3.08e+00,2.32e-01
4.30e-07,3.08e+00,2.08e-01
4.40e-07,3.12e+00,1.84e-01
4.50e-07,3.16e+00,1.52e-01
4.60e-07,3.20e+00,1.28e-01
4.70e-07,3.24e+00,1.12e-01
4.80e-07,3.32e+00,7.99e-02
4.90e-07,3.28e+00,5.60e-02
5.00e-07,3.36e+00,4.00e-02
5.10e-07,3.44e+00,8.00e-03
5.20e-07,3.44e+00,-1.60e-02
5.30e-07,3.44e+00,-4.80e-02
5.40e-07,3.48e+00,-6.40e-02
5.50e-07,3.56e+00,-7.99e-02
5.60e-07,3.60e+00,-1.04e-01
5.70e-07,3.60e+00,-1.28e-01
5.80e-07,3.64e+00,-1.44e-01
5.90e-07,3.68e+00,-1.60e-01
6.00e-07,3.68e+00,-1.76e-01
6.10e-07,3.68e+00,-1.92e-01
6.20e-07,3.72e+00,-2.08e-01
6.30e-07,3.80e+00,-2.16e-01
6.40e-07,3.76e+00,-2.24e-01
6.50e-07,3.76e+00,-2.40e-01
6.60e-07,3.80e+00,-2.48e-01
6.70e-07,3.80e+00,-2.40e-01
6.80e-07,3.80e+00,-2.56e-01
6.90e-07,3.80e+00,-2.56e-01
7.00e-07,3.80e+00,-2.64e-01
7.10e-07,3.84e+00,-2.56e-01
7.20e-07,3.80e+00,-2.64e-01
7.30e-07,3.80e+00,-2.56e-01
7.40e-07,3.80e+00,-2.56e-01
7.50e-07,3.80e+00,-2.56e-01
7.60e-07,3.72e+00,-2.40e-01
7.70e-07,3.76e+00,-2.48e-01
7.80e-07,3.76e+00,-2.32e-01
7.90e-07,3.72e+00,-2.24e-01
8.00e-07,3.72e+00,-2.08e-01
8.10e-07,3.68e+00,-2.08e-01
8.20e-07,3.68e+00,-1.84e-01
8.30e-07,3.68e+00,-1.76e-01
8.40e-07,3.64e+00,-1.68e-01
8.50e-07,3.56e+00,-1.52e-01
8.60e-07,3.56e+00,-1.44e-01
8.70e-07,3.52e+00,-1.20e-01
8.80e-07,3.52e+00,-1.12e-01
8.90e-07,3.48e+00,-9.60e-02
9.00e-07,3.44e+00,-6.40e-02
9.10e-07,3.44e+00,-5.60e-02
9.20e-07,3.44e+00,-4.80e-02
9.30e-07,3.40e+00,-3.20e-02
9.40e-07,3.36e+00,-1.60e-02
9.50e-07,3.32e+00,8.00e-03
9.60e-07,3.32e+00,1.60e-02
9.70e-07,3.28e+00,4.00e-02
9.80e-07,3.28e+00,5.60e-02
9.90e-07,3.24e+00,7.20e-02
1.00e-06,3.24e+00,7.99e-02
1.01e-06,3.16e+00,7.99e-02
1.02e-06,3.16e+00,1.04e-01
1.03e-06,3.12e+00,1.20e-01
1.04e-06,3.12e+00,1.28e-01
1.05e-06,3.12e+00,1.36e-01
1.06e-06,3.08e+00,1.44e-01
1.07e-06,3.04e+00,1.68e-01
1.08e-06,3.04e+00,1.76e-01
1.09e-06,3.00e+00,1.68e-01
1.10e-06,3.04e+00,1.84e-01
1.11e-06,3.00e+00,2.00e-01
1.12e-06,3.04e+00,1.92e-01
1.13e-06,3.00e+00,1.92e-01
1.14e-06,3.00e+00,2.00e-01
1.15e-06,3.04e+00,2.08e-01
1.16e-06,3.00e+00,2.08e-01
1.17e-06,3.00e+00,2.08e-01
1.18e-06,3.00e+00,2.08e-01
1.19e-06,3.00e+00,2.08e-01
1.20e-06,3.00e+00,2.08e-01
1.21e-06,3.00e+00,2.08e-01
1.22e-06,3.00e+00,1.92e-01
1.23e-06,3.04e+00,2.00e-01
1.24e-06,3.04e+00,2.00e-01
1.25e-06,3.04e+00,1.76e-01
1.26e-06,3.04e+00,1.76e-01
1.27e-06,3.08e+00,1.68e-01
1.28e-06,3.08e+00,1.60e-01
1.29e-06,3.12e+00,1.52e-01
1.30e-06,3.08e+00,1.44e-01
1.31e-06,3.12e+00,1.44e-01
1.32e-06,3.12e+00,1.28e-01
1.33e-06,3.16e+00,1.12e-01
1.34e-06,3.16e+00,1.12e-01
1.35e-06,3.20e+00,1.04e-01
1.36e-06,3.16e+00,9.60e-02
1.37e-06,3.20e+00,7.99e-02
1.38e-06,3.24e+00,7.20e-02
1.39e-06,3.24e+00,6.40e-02
1.40e-06,3.28e+00,4.80e-02
1.41e-06,3.28e+00,4.00e-02
1.42e-06,3.28e+00,3.20e-02
1.43e-06,3.32e+00,2.40e-02
1.44e-06,3.32e+00,1.60e-02
1.45e-06,3.32e+00,0.00e+00
1.46e-06,3.36e+00,-8.00e-03
1.47e-06,3.36e+00,-1.60e-02
1.48e-06,3.36e+00,-2.40e-02
1.49e-06,3.36e+00,-4.00e-02
1.50e-06,3.36e+00,-4.80e-02
1.51e-06,3.40e+00,-4.80e-02
1.52e-06,3.48e+00,-5.60e-02
1.53e-06,3.44e+00,-6.40e-02
1.54e-06,3.44e+00,-6.40e-02
1.55e-06,3.44e+00,-7.20e-02
1.56e-06,3.48e+00,-7.99e-02
1.57e-06,3.44e+00,-7.99e-02
1.58e-06,3.44e+00,-7.99e-02
1.59e-06,3.48e+00,-8.79e-02
1.60e-06,3.48e+00,-8.79e-02
1.61e-06,3.44e+00,-8.79e-02
1.62e-06,3.48e+00,-9.60e-02
1.63e-06,3.48e+00,-8.79e-02
1.64e-06,3.48e+00,-9.60e-02
1.65e-06,3.44e+00,-9.60e-02
1.66e-06,3.48e+00,-8.79e-02
1.67e-06,3.48e+00,-8.79e-02
1.68e-06,3.48e+00,-7.99e-02
1.69e-06,3.44e+00,-8.79e-02
1.70e-06,3.44e+00,-7.99e-02
1.71e-06,3.48e+00,-7.99e-02
1.72e-06,3.44e+00,-7.99e-02
1.73e-06,3.40e+00,-7.20e-02
1.74e-06,3.44e+00,-6.40e-02
1.75e-06,3.40e+00,-5.60e-02
1.76e-06,3.40e+00,-4.80e-02
1.77e-06,3.36e+00,-4.80e-02
1.78e-06,3.36e+00,-4.80e-02
1.79e-06,3.36e+00,-3.20e-02
1.80e-06,3.36e+00,-2.40e-02
1.81e-06,3.32e+00,-2.40e-02
1.82e-06,3.32e+00,-1.60e-02
1.83e-06,3.32e+00,0.00e+00
1.84e-06,3.32e+00,-8.00e-03
1.85e-06,3.32e+00,0.00e+00
1.86e-06,3.32e+00,8.00e-03
1.87e-06,3.28e+00,1.60e-02
1.88e-06,3.24e+00,3.20e-02
1.89e-06,3.24e+00,2.40e-02
1.90e-06,3.24e+00,3.20e-02
1.91e-06,3.24e+00,4.00e-02
1.92e-06,3.24e+00,4.80e-02
1.93e-06,3.20e+00,4.80e-02
1.94e-06,3.24e+00,5.60e-02
1.95e-06,3.20e+00,6.40e-02
1.96e-06,3.16e+00,7.20e-02
1.97e-06,3.20e+00,6.40e-02
1.98e-06,3.20e+00,7.99e-02
1.99e-06,3.16e+00,7.99e-02
2.00e-06,3.16e+00,7.99e-02
2.01e-06,3.16e+00,7.99e-02
2.02e-06,3.16e+00,9.60e-02
2.03e-06,3.16e+00,8.79e-02
2.04e-06,3.16e+00,9.60e-02
2.05e-06,3.16e+00,8.79e-02
2.06e-06,3.16e+00,9.60e-02
2.07e-06,3.16e+00,1.04e-01
2.08e-06,3.12e+00,9.60e-02
2.09e-06,3.12e+00,9.60e-02
2.10e-06,3.16e+00,9.60e-02
2.11e-06,3.16e+00,1.04e-01
2.12e-06,3.16e+00,1.04e-01
2.13e-06,3.16e+00,9.60e-02
2.14e-06,3.16e+00,9.60e-02
2.15e-06,3.16e+00,1.04e-01
2.16e-06,3.12e+00,9.60e-02
2.17e-06,3.16e+00,7.99e-02
2.18e-06,3.16e+00,7.99e-02
2.19e-06,3.16e+00,7.99e-02
2.20e-06,3.20e+00,7.99e-02
2.21e-06,3.16e+00,7.20e-02
2.22e-06,3.20e+00,7.20e-02
2.23e-06,3.24e+00,7.99e-02
2.24e-06,3.20e+00,7.20e-02
2.25e-06,3.16e+00,5.60e-02
2.26e-06,3.20e+00,5.60e-02
2.27e-06,3.20e+00,5.60e-02
2.28e-06,3.20e+00,4.80e-02
2.29e-06,3.24e+00,4.00e-02
2.30e-06,3.24e+00,4.00e-02
2.31e-06,3.28e+00,4.00e-02
2.32e-06,3.24e+00,3.20e-02
2.33e-06,3.28e+00,3.20e-02
2.34e-06,3.24e+00,3.20e-02
2.35e-06,3.28e+00,1.60e-02
2.36e-06,3.28e+00,1.60e-02
2.37e-06,3.28e+00,1.60e-02
2.38e-06,3.28e+00,1.60e-02
2.39e-06,3.32e+00,1.60e-02
2.40e-06,3.32e+00,8.00e-03
2.41e-06,3.28e+00,0.00e+00
2.42e-06,3.32e+00,8.00e-03
2.43e-06,3.32e+00,0.00e+00
2.44e-06,3.32e+00,0.00e+00
2.45e-06,3.32e+00,-1.60e-02
2.46e-06,3.32e+00,-8.00e-03
2.47e-06,3.32e+00,-1.60e-02
2.48e-06,3.32e+00,-1.60e-02
2.49e-06,3.36e+00,-2.40e-02
2.50e-06,3.32e+00,-1.60e-02
2.51e-06,3.32e+00,-1.60e-02
2.52e-06,3.36e+00,-2.40e-02
2.53e-06,3.32e+00,-2.40e-02
2.54e-06,3.32e+00,-2.40e-02
2.55e-06,3.32e+00,-1.60e-02
2.56e-06,3.32e+00,-1.60e-02
2.57e-06,3.32e+00,-2.40e-02
2.58e-06,3.32e+00,-1.60e-02
2.59e-06,3.32e+00,-1.60e-02
2.60e-06,3.32e+00,-2.40e-02
2.61e-06,3.32e+00,-2.40e-02
2.62e-06,3.32e+00,-1.60e-02
2.63e-06,3.36e+00,-1.60e-02
2.64e-06,3.32e+00,-1.60e-02
2.65e-06,3.32e+00,-8.00e-03
2.66e-06,3.32e+00,0.00e+00
2.67e-06,3.32e+00,-8.00e-03
2.68e-06,3.32e+00,-8.00e-03
2.69e-06,3.32e+00,-8.00e-03
2.70e-06,3.28e+00,0.00e+00
2.71e-06,3.28e+00,0.00e+00
2.72e-06,3.28e+00,8.00e-03
2.73e-06,3.28e+00,0.00e+00
2.74e-06,3.28e+00,1.60e-02
2.75e-06,3.28e+00,1.60e-02
2.76e-06,3.28e+00,1.60e-02
2.77e-06,3.28e+00,1.60e-02
2.78e-06,3.28e+00,1.60e-02
2.79e-06,3.28e+00,2.40e-02
2.80e-06,3.28e+00,2.40e-02
2.81e-06,3.24e+00,2.40e-02
2.82e-06,3.24e+00,3.20e-02
2.83e-06,3.24e+00,4.00e-02
2.84e-06,3.24e+00,4.00e-02
2.85e-06,3.24e+00,3.20e-02
2.86e-06,3.24e+00,4.00e-02
2.87e-06,3.24e+00,4.80e-02
2.88e-06,3.28e+00,4.00e-02
2.89e-06,3.20e+00,4.80e-02
2.90e-06,3.24e+00,4.80e-02
2.91e-06,3.24e+00,4.80e-02
2.92e-06,3.24e+00,4.80e-02
2.93e-06,3.20e+00,4.00e-02
2.94e-06,3.28e+00,4.80e-02
2.95e-06,3.20e+00,5.60e-02
2.96e-06,3.20e+00,5.60e-02
2.97e-06,3.20e+00,4.80e-02
2.98e-06,3.20e+00,4.80e-02
2.99e-06,3.20e+00,5.60e-02
3.00e-06,3.16e+00,6.40e-02
3.01e-06,3.16e+00,4.80e-02
3.02e-06,3.20e+00,4.80e-02
3.03e-06,3.20e+00,5.60e-02
3.04e-06,3.20e+00,4.80e-02
3.05e-06,3.16e+00,4.80e-02
3.06e-06,3.20e+00,4.80e-02
3.07e-06,3.20e+00,4.80e-02
3.08e-06,3.20e+00,4.80e-02
3.09e-06,3.20e+00,4.80e-02
3.10e-06,3.20e+00,4.80e-02
3.11e-06,3.24e+00,4.80e-02
3.12e-06,3.24e+00,4.80e-02
3.13e-06,3.20e+00,4.80e-02
3.14e-06,3.24e+00,4.80e-02
3.15e-06,3.24e+00,4.80e-02
3.16e-06,3.24e+00,4.00e-02
3.17e-06,3.20e+00,3.20e-02
3.18e-06,3.24e+00,4.00e-02
3.19e-06,3.24e+00,4.00e-02
3.20e-06,3.24e+00,3.20e-02
3.21e-06,3.24e+00,3.20e-02
3.22e-06,3.24e+00,4.00e-02
3.23e-06,3.24e+00,3.20e-02
3.24e-06,3.24e+00,2.40e-02
3.25e-06,3.24e+00,1.60e-02
3.26e-06,3.24e+00,2.40e-02
3.27e-06,3.24e+00,2.40e-02
3.28e-06,3.24e+00,2.40e-02
3.29e-06,3.24e+00,1.60e-02
3.30e-06,3.24e+00,1.60e-02
3.31e-06,3.28e+00,2.40e-02
3.32e-06,3.28e+00,2.40e-02
3.33e-06,3.24e+00,8.00e-03
3.34e-06,3.24e+00,1.60e-02
3.35e-06,3.28e+00,1.60e-02
3.36e-06,3.24e+00,1.60e-02
3.37e-06,3.24e+00,8.00e-03
3.38e-06,3.28e+00,1.60e-02
3.39e-06,3.28e+00,8.00e-03
3.40e-06,3.24e+00,1.60e-02
3.41e-06,3.24e+00,8.00e-03
3.42e-06,3.28e+00,0.00e+00
3.43e-06,3.28e+00,8.00e-03
3.44e-06,3.28e+00,8.00e-03
3.45e-06,3.28e+00,0.00e+00
3.46e-06,3.28e+00,8.00e-03
3.47e-06,3.28e+00,8.00e-03
3.48e-06,3.28e+00,8.00e-03
3.49e-06,3.28e+00,0.00e+00
3.50e-06,3.28e+00,8.00e-03
3.51e-06,3.28e+00,1.60e-02
3.52e-06,3.28e+00,8.00e-03
3.53e-06,3.28e+00,8.00e-03
3.54e-06,3.28e+00,8.00e-03
3.55e-06,3.28e+00,8.00e-03
3.56e-06,3.28e+00,1.60e-02
3.57e-06,3.24e+00,8.00e-03
3.58e-06,3.28e+00,8.00e-03
3.59e-06,3.28e+00,1.60e-02
3.60e-06,3.28e+00,8.00e-03
3.61e-06,3.24e+00,1.60e-02
3.62e-06,3.24e+00,1.60e-02
3.63e-06,3.24e+00,1.60e-02
3.64e-06,3.28e+00,1.60e-02
3.65e-06,3.24e+00,1.60e-02
3.66e-06,3.24e+00,1.60e-02
3.67e-06,3.24e+00,2.40e-02
3.68e-06,3.24e+00,1.60e-02
3.69e-06,3.24e+00,1.60e-02
3.70e-06,3.20e+00,2.40e-02
3.71e-06,3.24e+00,2.40e-02
3.72e-06,3.24e+00,3.20e-02
3.73e-06,3.24e+00,2.40e-02
3.74e-06,3.20e+00,2.40e-02
3.75e-06,3.24e+00,3.20e-02
3.76e-06,3.20e+00,2.40e-02
3.77e-06,3.24e+00,1.60e-02
3.78e-06,3.24e+00,2.40e-02
3.79e-06,3.20e+00,3.20e-02
3.80e-06,3.20e+00,4.00e-02
3.81e-06,3.20e+00,2.40e-02
3.82e-06,3.16e+00,3.20e-02
3.83e-06,3.28e+00,4.80e-02
3.84e-06,3.24e+00,3.20e-02
3.85e-06,3.20e+00,3.20e-02
3.86e-06,3.20e+00,4.00e-02
3.87e-06,3.20e+00,4.00e-02
3.88e-06,3.20e+00,4.00e-02
3.89e-06,3.20e+00,3.20e-02
3.90e-06,3.20e+00,4.00e-02
3.91e-06,3.20e+00,4.80e-02
3.92e-06,3.20e+00,4.00e-02
3.93e-06,3.20e+00,3.20e-02
3.94e-06,3.24e+00,4.00e-02
3.95e-06,3.20e+00,4.00e-02
3.96e-06,3.20e+00,4.00e-02
3.97e-06,3.20e+00,3.20e-02
3.98e-06,3.20e+00,4.00e-02
3.99e-06,3.24e+00,4.00e-02
4.00e-06,3.20e+00,4.00e-02
4.01e-06,3.20e+00,3.20e-02
4.02e-06,3.20e+00,4.00e-02
4.03e-06,3.24e+00,4.00e-02
4.04e-06,3.24e+00,4.00e-02
4.05e-06,3.24e+00,2.40e-02
4.06e-06,3.24e+00,3.20e-02
4.07e-06,3.24e+00,4.00e-02
4.08e-06,3.20e+00,3.20e-02
4.09e-06,3.20e+00,3.20e-02
4.10e-06,3.24e+00,3.20e-02
4.11e-06,3.24e+00,3.20e-02
4.12e-06,3.24e+00,3.20e-02
4.13e-06,3.24e+00,2.40e-02
4.14e-06,3.24e+00,2.40e-02
4.15e-06,3.20e+00,3.20e-02
4.16e-06,3.20e+00,3.20e-02
4.17e-06,3.24e+00,2.40e-02
4.18e-06,3.24e+00,2.40e-02
4.19e-06,3.24e+00,3.20e-02
4.20e-06,3.16e+00,3.20e-02
4.21e-06,3.24e+00,1.60e-02
4.22e-06,3.28e+00,1.60e-02
4.23e-06,3.24e+00,2.40e-02
4.24e-06,3.28e+00,1.60e-02
4.25e-06,3.24e+00,1.60e-02
4.26e-06,3.24e+00,1.60e-02
4.27e-06,3.24e+00,2.40e-02
4.28e-06,3.24e+00,1.60e-02
4.29e-06,3.20e+00,1.60e-02
4.30e-06,3.20e+00,1.60e-02
4.31e-06,3.28e+00,2.40e-02
4.32e-06,3.28e+00,1.60e-02
4.33e-06,3.24e+00,1.60e-02
4.34e-06,3.24e+00,1.60e-02
4.35e-06,3.24e+00,1.60e-02
4.36e-06,3.24e+00,1.60e-02
4.37e-06,3.28e+00,1.60e-02
4.38e-06,3.28e+00,1.60e-02
4.39e-06,3.24e+00,2.40e-02
4.40e-06,3.20e+00,1.60e-02
4.41e-06,3.24e+00,1.60e-02
4.42e-06,3.24e+00,1.60e-02
4.43e-06,3.28e+00,2.40e-02
4.44e-06,3.24e+00,2.40e-02
4.45e-06,3.24e+00,1.60e-02
4.46e-06,3.24e+00,1.60e-02
4.47e-06,3.24e+00,1.60e-02
4.48e-06,3.24e+00,2.40e-02
4.49e-06,3.24e+00,1.60e-02
4.50e-06,3.24e+00,1.60e-02
4.51e-06,3.24e+00,2.40e-02
4.52e-06,3.24e+00,2.40e-02
4.53e-06,3.24e+00,1.60e-02
4.54e-06,3.24e+00,2.40e-02
4.55e-06,3.24e+00,3.20e-02
4.56e-06,3.24e+00,3.20e-02
4.57e-06,3.24e+00,1.60e-02
4.58e-06,3.24e+00,1.60e-02
4.59e-06,3.24e+00,2.40e-02
4.60e-06,3.24e+00,2.40e-02
4.61e-06,3.24e+00,1.60e-02
